context	generated_url	ordinal	chrome_127_status	subtest
window	service-workers/idlharness.https.any.html	1	Pass	idl_test setup
window	service-workers/idlharness.https.any.html	2	Pass	idl_test validation
window	service-workers/idlharness.https.any.html	3	Pass	Partial interface Navigator: original interface defined
window	service-workers/idlharness.https.any.html	4	Pass	Partial interface Navigator: member names are unique
window	service-workers/idlharness.https.any.html	5	Pass	Partial interface WorkerNavigator: original interface defined
window	service-workers/idlharness.https.any.html	6	Pass	Partial interface WorkerNavigator: member names are unique
window	service-workers/idlharness.https.any.html	7	Pass	Partial interface mixin WindowOrWorkerGlobalScope: original interface mixin defined
window	service-workers/idlharness.https.any.html	8	Pass	Partial interface mixin WindowOrWorkerGlobalScope: member names are unique
window	service-workers/idlharness.https.any.html	9	Pass	Partial interface Navigator[2]: member names are unique
window	service-workers/idlharness.https.any.html	10	Pass	Partial interface mixin NavigatorID: member names are unique
window	service-workers/idlharness.https.any.html	11	Pass	Partial interface Window: member names are unique
window	service-workers/idlharness.https.any.html	12	Pass	ServiceWorker includes AbstractWorker: member names are unique
window	service-workers/idlharness.https.any.html	13	Pass	Window includes GlobalEventHandlers: member names are unique
window	service-workers/idlharness.https.any.html	14	Pass	Window includes WindowEventHandlers: member names are unique
window	service-workers/idlharness.https.any.html	15	Pass	Window includes WindowOrWorkerGlobalScope: member names are unique
window	service-workers/idlharness.https.any.html	16	Pass	WorkerGlobalScope includes WindowOrWorkerGlobalScope: member names are unique
window	service-workers/idlharness.https.any.html	17	Pass	Navigator includes NavigatorID: member names are unique
window	service-workers/idlharness.https.any.html	18	Pass	Navigator includes NavigatorLanguage: member names are unique
window	service-workers/idlharness.https.any.html	19	Pass	Navigator includes NavigatorOnLine: member names are unique
window	service-workers/idlharness.https.any.html	20	Pass	Navigator includes NavigatorContentUtils: member names are unique
window	service-workers/idlharness.https.any.html	21	Pass	Navigator includes NavigatorCookies: member names are unique
window	service-workers/idlharness.https.any.html	22	Pass	Navigator includes NavigatorPlugins: member names are unique
window	service-workers/idlharness.https.any.html	23	Pass	Navigator includes NavigatorConcurrentHardware: member names are unique
window	service-workers/idlharness.https.any.html	24	Pass	Window includes AnimationFrameProvider: member names are unique
window	service-workers/idlharness.https.any.html	25	Pass	WorkerNavigator includes NavigatorID: member names are unique
window	service-workers/idlharness.https.any.html	26	Pass	WorkerNavigator includes NavigatorLanguage: member names are unique
window	service-workers/idlharness.https.any.html	27	Pass	WorkerNavigator includes NavigatorOnLine: member names are unique
window	service-workers/idlharness.https.any.html	28	Pass	WorkerNavigator includes NavigatorConcurrentHardware: member names are unique
window	service-workers/idlharness.https.any.html	29	Pass	Window includes WindowSessionStorage: member names are unique
window	service-workers/idlharness.https.any.html	30	Pass	Window includes WindowLocalStorage: member names are unique
window	service-workers/idlharness.https.any.html	31	Pass	ServiceWorker interface: existence and properties of interface object
window	service-workers/idlharness.https.any.html	32	Pass	ServiceWorker interface object length
window	service-workers/idlharness.https.any.html	33	Pass	ServiceWorker interface object name
window	service-workers/idlharness.https.any.html	34	Pass	ServiceWorker interface: existence and properties of interface prototype object
window	service-workers/idlharness.https.any.html	35	Pass	ServiceWorker interface: existence and properties of interface prototype object's "constructor" property
window	service-workers/idlharness.https.any.html	36	Pass	ServiceWorker interface: existence and properties of interface prototype object's @@unscopables property
window	service-workers/idlharness.https.any.html	37	Pass	ServiceWorker interface: attribute scriptURL
window	service-workers/idlharness.https.any.html	38	Pass	ServiceWorker interface: attribute state
window	service-workers/idlharness.https.any.html	39	Pass	ServiceWorker interface: operation postMessage(any, sequence<object>)
window	service-workers/idlharness.https.any.html	40	Pass	ServiceWorker interface: operation postMessage(any, optional StructuredSerializeOptions)
window	service-workers/idlharness.https.any.html	41	Pass	ServiceWorker interface: attribute onstatechange
window	service-workers/idlharness.https.any.html	42	Pass	ServiceWorker must be primary interface of registrationInstance.installing
window	service-workers/idlharness.https.any.html	43	Pass	Stringification of registrationInstance.installing
window	service-workers/idlharness.https.any.html	44	Pass	ServiceWorker interface: registrationInstance.installing must inherit property "scriptURL" with the proper type
window	service-workers/idlharness.https.any.html	45	Pass	ServiceWorker interface: registrationInstance.installing must inherit property "state" with the proper type
window	service-workers/idlharness.https.any.html	46	Pass	ServiceWorker interface: registrationInstance.installing must inherit property "postMessage(any, sequence<object>)" with the proper type
window	service-workers/idlharness.https.any.html	47	Pass	ServiceWorker interface: calling postMessage(any, sequence<object>) on registrationInstance.installing with too few arguments must throw TypeError
window	service-workers/idlharness.https.any.html	48	Pass	ServiceWorker interface: registrationInstance.installing must inherit property "postMessage(any, optional StructuredSerializeOptions)" with the proper type
window	service-workers/idlharness.https.any.html	49	Pass	ServiceWorker interface: calling postMessage(any, optional StructuredSerializeOptions) on registrationInstance.installing with too few arguments must throw TypeError
window	service-workers/idlharness.https.any.html	50	Pass	ServiceWorker interface: registrationInstance.installing must inherit property "onstatechange" with the proper type
window	service-workers/idlharness.https.any.html	51	Pass	ServiceWorkerRegistration interface: existence and properties of interface object
window	service-workers/idlharness.https.any.html	52	Pass	ServiceWorkerRegistration interface object length
window	service-workers/idlharness.https.any.html	53	Pass	ServiceWorkerRegistration interface object name
window	service-workers/idlharness.https.any.html	54	Pass	ServiceWorkerRegistration interface: existence and properties of interface prototype object
window	service-workers/idlharness.https.any.html	55	Pass	ServiceWorkerRegistration interface: existence and properties of interface prototype object's "constructor" property
window	service-workers/idlharness.https.any.html	56	Pass	ServiceWorkerRegistration interface: existence and properties of interface prototype object's @@unscopables property
window	service-workers/idlharness.https.any.html	57	Pass	ServiceWorkerRegistration interface: attribute installing
window	service-workers/idlharness.https.any.html	58	Pass	ServiceWorkerRegistration interface: attribute waiting
window	service-workers/idlharness.https.any.html	59	Pass	ServiceWorkerRegistration interface: attribute active
window	service-workers/idlharness.https.any.html	60	Pass	ServiceWorkerRegistration interface: attribute navigationPreload
window	service-workers/idlharness.https.any.html	61	Pass	ServiceWorkerRegistration interface: attribute scope
window	service-workers/idlharness.https.any.html	62	Pass	ServiceWorkerRegistration interface: attribute updateViaCache
window	service-workers/idlharness.https.any.html	63	Pass	ServiceWorkerRegistration interface: operation update()
window	service-workers/idlharness.https.any.html	64	Pass	ServiceWorkerRegistration interface: operation unregister()
window	service-workers/idlharness.https.any.html	65	Pass	ServiceWorkerRegistration interface: attribute onupdatefound
window	service-workers/idlharness.https.any.html	66	Pass	ServiceWorkerRegistration must be primary interface of registrationInstance
window	service-workers/idlharness.https.any.html	67	Pass	Stringification of registrationInstance
window	service-workers/idlharness.https.any.html	68	Pass	ServiceWorkerRegistration interface: registrationInstance must inherit property "installing" with the proper type
window	service-workers/idlharness.https.any.html	69	Pass	ServiceWorkerRegistration interface: registrationInstance must inherit property "waiting" with the proper type
window	service-workers/idlharness.https.any.html	70	Pass	ServiceWorkerRegistration interface: registrationInstance must inherit property "active" with the proper type
window	service-workers/idlharness.https.any.html	71	Pass	ServiceWorkerRegistration interface: registrationInstance must inherit property "navigationPreload" with the proper type
window	service-workers/idlharness.https.any.html	72	Pass	ServiceWorkerRegistration interface: registrationInstance must inherit property "scope" with the proper type
window	service-workers/idlharness.https.any.html	73	Pass	ServiceWorkerRegistration interface: registrationInstance must inherit property "updateViaCache" with the proper type
window	service-workers/idlharness.https.any.html	74	Pass	ServiceWorkerRegistration interface: registrationInstance must inherit property "update()" with the proper type
window	service-workers/idlharness.https.any.html	75	Pass	ServiceWorkerRegistration interface: registrationInstance must inherit property "unregister()" with the proper type
window	service-workers/idlharness.https.any.html	76	Pass	ServiceWorkerRegistration interface: registrationInstance must inherit property "onupdatefound" with the proper type
window	service-workers/idlharness.https.any.html	77	Pass	ServiceWorkerContainer interface: existence and properties of interface object
window	service-workers/idlharness.https.any.html	78	Pass	ServiceWorkerContainer interface object length
window	service-workers/idlharness.https.any.html	79	Pass	ServiceWorkerContainer interface object name
window	service-workers/idlharness.https.any.html	80	Pass	ServiceWorkerContainer interface: existence and properties of interface prototype object
window	service-workers/idlharness.https.any.html	81	Pass	ServiceWorkerContainer interface: existence and properties of interface prototype object's "constructor" property
window	service-workers/idlharness.https.any.html	82	Pass	ServiceWorkerContainer interface: existence and properties of interface prototype object's @@unscopables property
window	service-workers/idlharness.https.any.html	83	Pass	ServiceWorkerContainer interface: attribute controller
window	service-workers/idlharness.https.any.html	84	Pass	ServiceWorkerContainer interface: attribute ready
window	service-workers/idlharness.https.any.html	85	Pass	ServiceWorkerContainer interface: operation register((TrustedScriptURL or USVString), optional RegistrationOptions)
window	service-workers/idlharness.https.any.html	86	Pass	ServiceWorkerContainer interface: operation getRegistration(optional USVString)
window	service-workers/idlharness.https.any.html	87	Pass	ServiceWorkerContainer interface: operation getRegistrations()
window	service-workers/idlharness.https.any.html	88	Pass	ServiceWorkerContainer interface: operation startMessages()
window	service-workers/idlharness.https.any.html	89	Pass	ServiceWorkerContainer interface: attribute oncontrollerchange
window	service-workers/idlharness.https.any.html	90	Pass	ServiceWorkerContainer interface: attribute onmessage
window	service-workers/idlharness.https.any.html	91	Pass	ServiceWorkerContainer interface: attribute onmessageerror
window	service-workers/idlharness.https.any.html	92	Pass	ServiceWorkerContainer must be primary interface of navigator.serviceWorker
window	service-workers/idlharness.https.any.html	93	Pass	Stringification of navigator.serviceWorker
window	service-workers/idlharness.https.any.html	94	Pass	ServiceWorkerContainer interface: navigator.serviceWorker must inherit property "controller" with the proper type
window	service-workers/idlharness.https.any.html	95	Pass	ServiceWorkerContainer interface: navigator.serviceWorker must inherit property "ready" with the proper type
window	service-workers/idlharness.https.any.html	96	Pass	ServiceWorkerContainer interface: navigator.serviceWorker must inherit property "register((TrustedScriptURL or USVString), optional RegistrationOptions)" with the proper type
window	service-workers/idlharness.https.any.html	97	Pass	ServiceWorkerContainer interface: calling register((TrustedScriptURL or USVString), optional RegistrationOptions) on navigator.serviceWorker with too few arguments must throw TypeError
window	service-workers/idlharness.https.any.html	98	Pass	ServiceWorkerContainer interface: navigator.serviceWorker must inherit property "getRegistration(optional USVString)" with the proper type
window	service-workers/idlharness.https.any.html	99	Pass	ServiceWorkerContainer interface: calling getRegistration(optional USVString) on navigator.serviceWorker with too few arguments must throw TypeError
window	service-workers/idlharness.https.any.html	100	Pass	ServiceWorkerContainer interface: navigator.serviceWorker must inherit property "getRegistrations()" with the proper type
window	service-workers/idlharness.https.any.html	101	Pass	ServiceWorkerContainer interface: navigator.serviceWorker must inherit property "startMessages()" with the proper type
window	service-workers/idlharness.https.any.html	102	Pass	ServiceWorkerContainer interface: navigator.serviceWorker must inherit property "oncontrollerchange" with the proper type
window	service-workers/idlharness.https.any.html	103	Pass	ServiceWorkerContainer interface: navigator.serviceWorker must inherit property "onmessage" with the proper type
window	service-workers/idlharness.https.any.html	104	Pass	ServiceWorkerContainer interface: navigator.serviceWorker must inherit property "onmessageerror" with the proper type
window	service-workers/idlharness.https.any.html	105	Pass	NavigationPreloadManager interface: existence and properties of interface object
window	service-workers/idlharness.https.any.html	106	Pass	NavigationPreloadManager interface object length
window	service-workers/idlharness.https.any.html	107	Pass	NavigationPreloadManager interface object name
window	service-workers/idlharness.https.any.html	108	Pass	NavigationPreloadManager interface: existence and properties of interface prototype object
window	service-workers/idlharness.https.any.html	109	Pass	NavigationPreloadManager interface: existence and properties of interface prototype object's "constructor" property
window	service-workers/idlharness.https.any.html	110	Pass	NavigationPreloadManager interface: existence and properties of interface prototype object's @@unscopables property
window	service-workers/idlharness.https.any.html	111	Pass	NavigationPreloadManager interface: operation enable()
window	service-workers/idlharness.https.any.html	112	Pass	NavigationPreloadManager interface: operation disable()
window	service-workers/idlharness.https.any.html	113	Pass	NavigationPreloadManager interface: operation setHeaderValue(ByteString)
window	service-workers/idlharness.https.any.html	114	Pass	NavigationPreloadManager interface: operation getState()
window	service-workers/idlharness.https.any.html	115	Pass	ServiceWorkerGlobalScope interface: existence and properties of interface object
window	service-workers/idlharness.https.any.html	116	Pass	Client interface: existence and properties of interface object
window	service-workers/idlharness.https.any.html	117	Pass	WindowClient interface: existence and properties of interface object
window	service-workers/idlharness.https.any.html	118	Pass	Clients interface: existence and properties of interface object
window	service-workers/idlharness.https.any.html	119	Pass	ExtendableEvent interface: existence and properties of interface object
window	service-workers/idlharness.https.any.html	120	Pass	InstallEvent interface: existence and properties of interface object
window	service-workers/idlharness.https.any.html	121	Pass	FetchEvent interface: existence and properties of interface object
window	service-workers/idlharness.https.any.html	122	Pass	ExtendableMessageEvent interface: existence and properties of interface object
window	service-workers/idlharness.https.any.html	123	Pass	Cache interface: existence and properties of interface object
window	service-workers/idlharness.https.any.html	124	Pass	Cache interface object length
window	service-workers/idlharness.https.any.html	125	Pass	Cache interface object name
window	service-workers/idlharness.https.any.html	126	Pass	Cache interface: existence and properties of interface prototype object
window	service-workers/idlharness.https.any.html	127	Pass	Cache interface: existence and properties of interface prototype object's "constructor" property
window	service-workers/idlharness.https.any.html	128	Pass	Cache interface: existence and properties of interface prototype object's @@unscopables property
window	service-workers/idlharness.https.any.html	129	Pass	Cache interface: operation match(RequestInfo, optional CacheQueryOptions)
window	service-workers/idlharness.https.any.html	130	Pass	Cache interface: operation matchAll(optional RequestInfo, optional CacheQueryOptions)
window	service-workers/idlharness.https.any.html	131	Pass	Cache interface: operation add(RequestInfo)
window	service-workers/idlharness.https.any.html	132	Pass	Cache interface: operation addAll(sequence<RequestInfo>)
window	service-workers/idlharness.https.any.html	133	Pass	Cache interface: operation put(RequestInfo, Response)
window	service-workers/idlharness.https.any.html	134	Pass	Cache interface: operation delete(RequestInfo, optional CacheQueryOptions)
window	service-workers/idlharness.https.any.html	135	Pass	Cache interface: operation keys(optional RequestInfo, optional CacheQueryOptions)
window	service-workers/idlharness.https.any.html	136	Pass	Cache must be primary interface of self.cacheInstance
window	service-workers/idlharness.https.any.html	137	Pass	Stringification of self.cacheInstance
window	service-workers/idlharness.https.any.html	138	Pass	Cache interface: self.cacheInstance must inherit property "match(RequestInfo, optional CacheQueryOptions)" with the proper type
window	service-workers/idlharness.https.any.html	139	Pass	Cache interface: calling match(RequestInfo, optional CacheQueryOptions) on self.cacheInstance with too few arguments must throw TypeError
window	service-workers/idlharness.https.any.html	140	Pass	Cache interface: self.cacheInstance must inherit property "matchAll(optional RequestInfo, optional CacheQueryOptions)" with the proper type
window	service-workers/idlharness.https.any.html	141	Pass	Cache interface: calling matchAll(optional RequestInfo, optional CacheQueryOptions) on self.cacheInstance with too few arguments must throw TypeError
window	service-workers/idlharness.https.any.html	142	Pass	Cache interface: self.cacheInstance must inherit property "add(RequestInfo)" with the proper type
window	service-workers/idlharness.https.any.html	143	Pass	Cache interface: calling add(RequestInfo) on self.cacheInstance with too few arguments must throw TypeError
window	service-workers/idlharness.https.any.html	144	Pass	Cache interface: self.cacheInstance must inherit property "addAll(sequence<RequestInfo>)" with the proper type
window	service-workers/idlharness.https.any.html	145	Pass	Cache interface: calling addAll(sequence<RequestInfo>) on self.cacheInstance with too few arguments must throw TypeError
window	service-workers/idlharness.https.any.html	146	Pass	Cache interface: self.cacheInstance must inherit property "put(RequestInfo, Response)" with the proper type
window	service-workers/idlharness.https.any.html	147	Pass	Cache interface: calling put(RequestInfo, Response) on self.cacheInstance with too few arguments must throw TypeError
window	service-workers/idlharness.https.any.html	148	Pass	Cache interface: self.cacheInstance must inherit property "delete(RequestInfo, optional CacheQueryOptions)" with the proper type
window	service-workers/idlharness.https.any.html	149	Pass	Cache interface: calling delete(RequestInfo, optional CacheQueryOptions) on self.cacheInstance with too few arguments must throw TypeError
window	service-workers/idlharness.https.any.html	150	Pass	Cache interface: self.cacheInstance must inherit property "keys(optional RequestInfo, optional CacheQueryOptions)" with the proper type
window	service-workers/idlharness.https.any.html	151	Pass	Cache interface: calling keys(optional RequestInfo, optional CacheQueryOptions) on self.cacheInstance with too few arguments must throw TypeError
window	service-workers/idlharness.https.any.html	152	Pass	CacheStorage interface: existence and properties of interface object
window	service-workers/idlharness.https.any.html	153	Pass	CacheStorage interface object length
window	service-workers/idlharness.https.any.html	154	Pass	CacheStorage interface object name
window	service-workers/idlharness.https.any.html	155	Pass	CacheStorage interface: existence and properties of interface prototype object
window	service-workers/idlharness.https.any.html	156	Pass	CacheStorage interface: existence and properties of interface prototype object's "constructor" property
window	service-workers/idlharness.https.any.html	157	Pass	CacheStorage interface: existence and properties of interface prototype object's @@unscopables property
window	service-workers/idlharness.https.any.html	158	Pass	CacheStorage interface: operation match(RequestInfo, optional MultiCacheQueryOptions)
window	service-workers/idlharness.https.any.html	159	Pass	CacheStorage interface: operation has(DOMString)
window	service-workers/idlharness.https.any.html	160	Pass	CacheStorage interface: operation open(DOMString)
window	service-workers/idlharness.https.any.html	161	Pass	CacheStorage interface: operation delete(DOMString)
window	service-workers/idlharness.https.any.html	162	Pass	CacheStorage interface: operation keys()
window	service-workers/idlharness.https.any.html	163	Pass	CacheStorage must be primary interface of caches
window	service-workers/idlharness.https.any.html	164	Pass	Stringification of caches
window	service-workers/idlharness.https.any.html	165	Pass	CacheStorage interface: caches must inherit property "match(RequestInfo, optional MultiCacheQueryOptions)" with the proper type
window	service-workers/idlharness.https.any.html	166	Pass	CacheStorage interface: calling match(RequestInfo, optional MultiCacheQueryOptions) on caches with too few arguments must throw TypeError
window	service-workers/idlharness.https.any.html	167	Pass	CacheStorage interface: caches must inherit property "has(DOMString)" with the proper type
window	service-workers/idlharness.https.any.html	168	Pass	CacheStorage interface: calling has(DOMString) on caches with too few arguments must throw TypeError
window	service-workers/idlharness.https.any.html	169	Pass	CacheStorage interface: caches must inherit property "open(DOMString)" with the proper type
window	service-workers/idlharness.https.any.html	170	Pass	CacheStorage interface: calling open(DOMString) on caches with too few arguments must throw TypeError
window	service-workers/idlharness.https.any.html	171	Pass	CacheStorage interface: caches must inherit property "delete(DOMString)" with the proper type
window	service-workers/idlharness.https.any.html	172	Pass	CacheStorage interface: calling delete(DOMString) on caches with too few arguments must throw TypeError
window	service-workers/idlharness.https.any.html	173	Pass	CacheStorage interface: caches must inherit property "keys()" with the proper type
window	service-workers/idlharness.https.any.html	174	Pass	Window interface: attribute caches
window	service-workers/idlharness.https.any.html	175	Pass	Navigator interface: attribute serviceWorker
dedicatedworker	service-workers/idlharness.https.any.worker.html	1	Pass	idl_test setup
dedicatedworker	service-workers/idlharness.https.any.worker.html	2	Pass	idl_test validation
dedicatedworker	service-workers/idlharness.https.any.worker.html	3	Pass	Partial interface Navigator: original interface defined
dedicatedworker	service-workers/idlharness.https.any.worker.html	4	Pass	Partial interface Navigator: member names are unique
dedicatedworker	service-workers/idlharness.https.any.worker.html	5	Pass	Partial interface WorkerNavigator: original interface defined
dedicatedworker	service-workers/idlharness.https.any.worker.html	6	Pass	Partial interface WorkerNavigator: member names are unique
dedicatedworker	service-workers/idlharness.https.any.worker.html	7	Pass	Partial interface mixin WindowOrWorkerGlobalScope: original interface mixin defined
dedicatedworker	service-workers/idlharness.https.any.worker.html	8	Pass	Partial interface mixin WindowOrWorkerGlobalScope: member names are unique
dedicatedworker	service-workers/idlharness.https.any.worker.html	9	Pass	Partial interface Navigator[2]: member names are unique
dedicatedworker	service-workers/idlharness.https.any.worker.html	10	Pass	Partial interface mixin NavigatorID: member names are unique
dedicatedworker	service-workers/idlharness.https.any.worker.html	11	Pass	Partial interface Window: member names are unique
dedicatedworker	service-workers/idlharness.https.any.worker.html	12	Pass	ServiceWorker includes AbstractWorker: member names are unique
dedicatedworker	service-workers/idlharness.https.any.worker.html	13	Pass	Window includes GlobalEventHandlers: member names are unique
dedicatedworker	service-workers/idlharness.https.any.worker.html	14	Pass	Window includes WindowEventHandlers: member names are unique
dedicatedworker	service-workers/idlharness.https.any.worker.html	15	Pass	Window includes WindowOrWorkerGlobalScope: member names are unique
dedicatedworker	service-workers/idlharness.https.any.worker.html	16	Pass	WorkerGlobalScope includes WindowOrWorkerGlobalScope: member names are unique
dedicatedworker	service-workers/idlharness.https.any.worker.html	17	Pass	Navigator includes NavigatorID: member names are unique
dedicatedworker	service-workers/idlharness.https.any.worker.html	18	Pass	Navigator includes NavigatorLanguage: member names are unique
dedicatedworker	service-workers/idlharness.https.any.worker.html	19	Pass	Navigator includes NavigatorOnLine: member names are unique
dedicatedworker	service-workers/idlharness.https.any.worker.html	20	Pass	Navigator includes NavigatorContentUtils: member names are unique
dedicatedworker	service-workers/idlharness.https.any.worker.html	21	Pass	Navigator includes NavigatorCookies: member names are unique
dedicatedworker	service-workers/idlharness.https.any.worker.html	22	Pass	Navigator includes NavigatorPlugins: member names are unique
dedicatedworker	service-workers/idlharness.https.any.worker.html	23	Pass	Navigator includes NavigatorConcurrentHardware: member names are unique
dedicatedworker	service-workers/idlharness.https.any.worker.html	24	Pass	Window includes AnimationFrameProvider: member names are unique
dedicatedworker	service-workers/idlharness.https.any.worker.html	25	Pass	WorkerNavigator includes NavigatorID: member names are unique
dedicatedworker	service-workers/idlharness.https.any.worker.html	26	Pass	WorkerNavigator includes NavigatorLanguage: member names are unique
dedicatedworker	service-workers/idlharness.https.any.worker.html	27	Pass	WorkerNavigator includes NavigatorOnLine: member names are unique
