# 交叉验证：ZeroWeb 同源 vs chromium Oracle（DC-14）
# dump: /home/lei/work/ZeroWeb/target/reftest-dump
# oracle: /home/lei/work/ZeroWeb/tests/wpt-runner/oracle-shots
# 阈值: chan>5, 同源通过<0.50%, Oracle不一致>1.00%

| safe_id | 判定 | z_vs_ref | z_vs_chr |
| css_CSS2_selectors_first-letter-punctuation-344_xht | POLLUTED | 0.11% | 1.13% |
| css_CSS2_selectors_first-letter-punctuation-345_xht | POLLUTED | 0.11% | 1.16% |
| css_CSS2_selectors_first-letter-punctuation-346_xht | POLLUTED | 0.18% | 1.11% |
| css_CSS2_selectors_first-letter-punctuation-347_xht | POLLUTED | 0.18% | 1.12% |
| css_CSS2_selectors_first-letter-punctuation-348_xht | POLLUTED | 0.20% | 1.11% |
| css_CSS2_selectors_first-letter-punctuation-349_xht | POLLUTED | 0.11% | 1.23% |
| css_CSS2_selectors_first-letter-punctuation-350_xht | POLLUTED | 0.11% | 1.15% |
| css_CSS2_selectors_first-letter-punctuation-351_xht | POLLUTED | 0.17% | 1.11% |
| css_CSS2_selectors_first-letter-punctuation-352_xht | POLLUTED | 0.13% | 1.07% |
| css_CSS2_selectors_first-letter-punctuation-353_xht | POLLUTED | 0.15% | 1.09% |
| css_CSS2_selectors_first-letter-punctuation-354_xht | POLLUTED | 0.19% | 1.13% |
| css_CSS2_selectors_first-letter-punctuation-355_xht | POLLUTED | 0.14% | 1.08% |
| css_CSS2_selectors_first-letter-punctuation-356_xht | POLLUTED | 0.14% | 1.08% |
| css_CSS2_selectors_first-letter-punctuation-357_xht | POLLUTED | 0.18% | 1.12% |
| css_CSS2_selectors_first-letter-punctuation-359_xht | POLLUTED | 0.23% | 1.16% |
| css_CSS2_selectors_first-letter-punctuation-360_xht | POLLUTED | 0.23% | 1.17% |
| css_CSS2_selectors_first-letter-punctuation-361_xht | POLLUTED | 0.23% | 1.17% |
| css_CSS2_selectors_first-letter-punctuation-362_xht | POLLUTED | 0.28% | 1.22% |
| css_CSS2_selectors_first-letter-punctuation-363_xht | POLLUTED | 0.30% | 1.23% |
| css_CSS2_selectors_first-letter-punctuation-364_xht | POLLUTED | 0.18% | 1.13% |
| css_CSS2_selectors_first-letter-punctuation-365_xht | POLLUTED | 0.25% | 1.19% |
| css_CSS2_selectors_first-letter-punctuation-366_xht | POLLUTED | 0.19% | 1.13% |
| css_CSS2_selectors_first-letter-punctuation-367_xht | POLLUTED | 0.21% | 1.15% |
| css_CSS2_selectors_first-letter-punctuation-368_xht | POLLUTED | 0.17% | 1.11% |
| css_CSS2_selectors_first-letter-punctuation-369_xht | POLLUTED | 0.24% | 1.18% |
| css_CSS2_selectors_first-letter-punctuation-370_xht | POLLUTED | 0.23% | 1.17% |
| css_CSS2_selectors_first-letter-punctuation-371_xht | POLLUTED | 0.11% | 1.11% |
| css_CSS2_selectors_first-letter-punctuation-372_xht | POLLUTED | 0.11% | 1.12% |
| css_CSS2_selectors_first-letter-punctuation-373_xht | POLLUTED | 0.11% | 1.12% |
| css_CSS2_selectors_first-letter-punctuation-374_xht | POLLUTED | 0.11% | 1.12% |
| css_CSS2_selectors_first-letter-punctuation-375_xht | POLLUTED | 0.11% | 1.10% |
| css_CSS2_selectors_first-letter-punctuation-376_xht | POLLUTED | 0.11% | 1.10% |
| css_CSS2_selectors_first-letter-punctuation-377_xht | POLLUTED | 0.11% | 1.11% |
| css_CSS2_selectors_first-letter-punctuation-378_xht | POLLUTED | 0.11% | 1.13% |
| css_CSS2_selectors_first-letter-punctuation-379_xht | POLLUTED | 0.11% | 1.17% |
| css_CSS2_selectors_first-letter-punctuation-380_xht | POLLUTED | 0.11% | 1.12% |
| css_CSS2_selectors_first-letter-punctuation-381_xht | POLLUTED | 0.11% | 1.09% |
| css_CSS2_selectors_first-letter-punctuation-382_xht | POLLUTED | 0.11% | 1.13% |
| css_CSS2_selectors_first-letter-punctuation-383_xht | POLLUTED | 0.11% | 1.10% |
| css_CSS2_selectors_first-letter-punctuation-384_xht | POLLUTED | 0.18% | 1.12% |
| css_CSS2_selectors_first-letter-punctuation-385_xht | POLLUTED | 0.23% | 1.17% |
| css_CSS2_selectors_first-letter-punctuation-386_xht | POLLUTED | 0.17% | 1.11% |
| css_CSS2_selectors_first-letter-punctuation-387_xht | POLLUTED | 0.19% | 1.12% |
| css_CSS2_selectors_first-letter-punctuation-388_xht | POLLUTED | 0.24% | 1.17% |
| css_CSS2_selectors_first-letter-punctuation-389_xht | POLLUTED | 0.19% | 1.12% |
| css_CSS2_selectors_first-letter-punctuation-390_xht | POLLUTED | 0.21% | 1.14% |
| css_CSS2_selectors_first-letter-punctuation-391_xht | POLLUTED | 0.20% | 1.14% |
| css_CSS2_selectors_first-letter-punctuation-392_xht | POLLUTED | 0.21% | 1.14% |
| css_CSS2_selectors_first-letter-punctuation-393_xht | POLLUTED | 0.15% | 1.09% |
| css_CSS2_selectors_first-letter-punctuation-394_xht | POLLUTED | 0.11% | 1.12% |
| css_CSS2_selectors_first-letter-punctuation-395_xht | POLLUTED | 0.18% | 1.13% |
| css_CSS2_selectors_first-letter-punctuation-396_xht | POLLUTED | 0.16% | 1.11% |
| css_CSS2_selectors_first-letter-punctuation-397_xht | POLLUTED | 0.18% | 1.11% |
| css_CSS2_selectors_first-letter-punctuation-398_xht | POLLUTED | 0.16% | 1.11% |
| css_CSS2_selectors_first-letter-punctuation-399_xht | POLLUTED | 0.20% | 1.16% |
| css_CSS2_selectors_first-letter-punctuation-400_xht | POLLUTED | 0.21% | 1.16% |
| css_CSS2_selectors_first-letter-punctuation-401_xht | POLLUTED | 0.17% | 1.12% |
| css_CSS2_selectors_first-letter-punctuation-402_xht | POLLUTED | 0.16% | 1.10% |
| css_CSS2_selectors_first-letter-punctuation-403_xht | POLLUTED | 0.18% | 1.12% |
| css_CSS2_selectors_first-letter-punctuation-404_xht | POLLUTED | 0.17% | 1.12% |
| css_CSS2_selectors_first-letter-punctuation-405_xht | POLLUTED | 0.15% | 1.09% |
| css_CSS2_selectors_first-letter-punctuation-406_xht | POLLUTED | 0.15% | 1.09% |
| css_CSS2_selectors_first-letter-punctuation-407_xht | POLLUTED | 0.15% | 1.09% |
| css_CSS2_selectors_first-letter-punctuation-408_xht | POLLUTED | 0.18% | 1.11% |
| css_CSS2_selectors_first-letter-punctuation-409_xht | POLLUTED | 0.19% | 1.13% |
| css_CSS2_selectors_first-letter-punctuation-410_xht | POLLUTED | 0.18% | 1.12% |
| css_CSS2_selectors_first-letter-punctuation-411_xht | POLLUTED | 0.23% | 1.17% |
| css_CSS2_selectors_first-letter-punctuation-412_xht | POLLUTED | 0.17% | 1.11% |
| css_CSS2_selectors_first-letter-quote-001_xht | self-pass | 0.01% | 0.17% |
| css_CSS2_selectors_first-letter-quote-002_xht | self-pass | 0.16% | 0.16% |
| css_CSS2_selectors_first-letter-quote-003_xht | self-pass | 0.13% | 0.13% |
| css_CSS2_selectors_first-letter-quote-004_xht | self-pass | 0.10% | 0.08% |
| css_CSS2_selectors_first-letter-quote-005_xht | self-pass | 0.01% | 0.17% |
| css_CSS2_selectors_first-letter-quote-006_xht | self-pass | 0.13% | 0.13% |
| css_CSS2_selectors_first-letter-selector-000_xht | self-pass | 0.15% | 0.78% |
| css_CSS2_selectors_first-letter-selector-001_xht | self-pass | 0.01% | 0.76% |
| css_CSS2_selectors_first-letter-selector-002_xht | self-pass | 0.00% | 0.85% |
| css_CSS2_selectors_first-letter-selector-003_xht | self-pass | 0.01% | 0.83% |
| css_CSS2_selectors_first-letter-selector-004_xht | self-pass | 0.08% | 0.68% |
| css_CSS2_selectors_first-letter-selector-005_xht | self-pass | 0.00% | 0.84% |
| css_CSS2_selectors_first-letter-selector-007_xht | self-pass | 0.01% | 0.75% |
| css_CSS2_selectors_first-letter-selector-008_xht | self-pass | 0.16% | 0.71% |
| css_CSS2_selectors_first-letter-selector-019_xht | self-pass | 0.01% | 0.76% |
| css_CSS2_selectors_first-letter-selector-028_xht | self-pass | 0.11% | 0.98% |
| css_CSS2_selectors_first-line-001_xht | self-pass | 0.18% | 0.31% |
| css_CSS2_selectors_first-line-floats-001_xht | self-pass | 0.00% | 0.27% |
| css_CSS2_selectors_first-line-floats-002_xht | self-pass | 0.15% | 0.27% |
| css_CSS2_selectors_first-line-floats-003_xht | self-pass | 0.00% | 0.27% |
| css_CSS2_selectors_first-line-floats-004_xht | self-pass | 0.15% | 0.14% |
| css_CSS2_selectors_first-line-inherit-001_xht | self-pass | 0.00% | 0.00% |
| css_CSS2_selectors_first-line-inherit-002_xht | self-pass | 0.28% | 0.63% |
| css_CSS2_selectors_first-line-inherit-003_xht | self-fail | 3.12% | 3.46% |
| css_CSS2_selectors_first-line-pseudo-012_xht | self-fail | 4.11% | 5.38% |
| css_CSS2_selectors_first-line-pseudo-013_xht | self-fail | 12.73% | 14.33% |
| css_CSS2_selectors_first-line-pseudo-014_xht | self-fail | 12.73% | 13.69% |
| css_CSS2_selectors_first-line-pseudo-015_xht | self-fail | 16.00% | 16.72% |
| css_CSS2_selectors_first-line-pseudo-016_xht | self-fail | 16.00% | 16.33% |
| css_CSS2_selectors_first-line-pseudo-018_xht | self-pass | 0.21% | 0.37% |
| css_CSS2_selectors_first-line-pseudo-019_xht | self-pass | 0.21% | 0.37% |
| css_CSS2_selectors_first-line-pseudo-020_xht | self-pass | 0.21% | 0.37% |
| css_CSS2_selectors_first-line-pseudo-021_xht | self-pass | 0.22% | 0.37% |
| css_CSS2_selectors_first-line-selector-010_xht | self-pass | 0.00% | 0.84% |
| css_CSS2_selectors_first-line-selector-013_xht | self-pass | 0.16% | 0.75% |
| css_CSS2_selectors_html-case-sensitivity-001_html | self-pass | 0.00% | 0.80% |
| css_CSS2_selectors_id-selector-001_xht | self-pass | 0.00% | 0.80% |
| css_CSS2_selectors_id-selector-002_xht | self-pass | 0.00% | 0.80% |
| css_CSS2_selectors_id-selector-004_xht | self-pass | 0.00% | 0.85% |
| css_CSS2_selectors_id-selector-005_xht | self-pass | 0.00% | 0.85% |
| css_CSS2_selectors_id-selector-006_xht | self-pass | 0.00% | 0.80% |
| css_CSS2_selectors_lang-pseudoclass-001_html | self-fail | 23.40% | 24.26% |
| css_CSS2_selectors_lang-pseudoclass-002_xht | self-fail | 23.40% | 24.26% |
| css_CSS2_selectors_lang-selector-001_xht | POLLUTED | 0.08% | 1.34% |
| css_CSS2_selectors_lang-selector-002_xht | self-pass | 0.08% | 0.85% |
| css_CSS2_selectors_lang-selector-003_xht | self-pass | 0.00% | 0.80% |
| css_CSS2_selectors_lang-selector-004_xht | self-pass | 0.16% | 0.96% |
| css_CSS2_selectors_lang-selector-005_xht | self-pass | 0.08% | 0.80% |
| css_CSS2_selectors_lang-selector-006_xht | self-pass | 0.08% | 0.80% |
| css_CSS2_selectors_pseudo-001_xht | self-pass | 0.08% | 0.85% |
| css_CSS2_selectors_pseudo-002_xht | self-pass | 0.08% | 0.80% |
| css_CSS2_selectors_pseudo-006_xht | self-pass | 0.01% | 0.76% |
| css_CSS2_selectors_pseudo-007_xht | self-fail | 8.14% | 0.81% |
| css_CSS2_selectors_pseudo-008_xht | self-pass | 0.08% | 0.74% |
| css_CSS2_selectors_pseudo-014_xht | self-pass | 0.08% | 0.85% |
| css_CSS2_selectors_pseudo-015_xht | self-pass | 0.08% | 0.85% |
| css_CSS2_selectors_pseudo-016_xht | self-pass | 0.08% | 0.85% |
| css_CSS2_selectors_selectors-001_xht | self-fail | 6.21% | 15.21% |
| css_CSS2_selectors_selectors-002_xht | POLLUTED | 0.00% | 92.18% |
| css_CSS2_selectors_selectors-parsing-001_xht | self-fail | 6.37% | 6.37% |
| css_CSS2_selectors_sibling-selector-001_xht | POLLUTED | 0.00% | 1.76% |
| css_CSS2_selectors_sibling-selector-002_xht | self-pass | 0.00% | 0.80% |
| css_CSS2_selectors_sibling-selector-003_xht | POLLUTED | 0.33% | 1.71% |
| css_CSS2_selectors_type-selector-001_xht | self-pass | 0.00% | 0.94% |
| css_CSS2_selectors_universal-selector-003_xht | self-pass | 0.00% | 0.80% |
| css_CSS2_selectors_universal-selector-004_xht | self-pass | 0.00% | 0.80% |
| css_CSS2_selectors_universal-selector-005_xht | self-pass | 0.00% | 0.97% |
| css_CSS2_stacking-context_composite-change-after-scroll-preserves-stacking-order_html | self-pass | 0.00% | 0.00% |
| css_CSS2_stacking-context_opacity-affects-block-in-inline_html | self-pass | 0.00% | 0.00% |
| css_CSS2_stacking-context_opacity-change-parent-stacking-context_html | self-fail | 0.52% | 0.52% |
| css_CSS2_stacking-context_opacity-change-twice-stacking-context_html | self-fail | 2.08% | 2.08% |
| css_CSS2_stacking-context_opacity-transition-change-parent-stacking-context_html | self-fail | 2.08% | 2.08% |
| css_CSS2_stacking-context_root-element-creates-stacking-context_html | self-pass | 0.00% | 0.00% |
| css_CSS2_stacking-context_zindex-affects-block-in-inline_html | self-pass | 0.00% | 0.00% |
| css_CSS2_syntax_at-charset-001_xht | POLLUTED | 0.08% | 1.10% |
| css_CSS2_syntax_at-charset-002_xht | POLLUTED | 0.17% | 1.10% |
| css_CSS2_syntax_at-charset-003_xht | POLLUTED | 0.17% | 1.10% |
| css_CSS2_syntax_at-charset-004_xht | POLLUTED | 0.17% | 1.10% |
| css_CSS2_syntax_at-charset-005_xht | POLLUTED | 0.17% | 1.10% |
| css_CSS2_syntax_at-charset-006_xht | POLLUTED | 0.17% | 1.10% |
| css_CSS2_syntax_at-charset-007_xht | POLLUTED | 0.17% | 1.10% |
| css_CSS2_syntax_at-charset-008_xht | POLLUTED | 0.17% | 1.10% |
| css_CSS2_syntax_at-charset-009_xht | POLLUTED | 0.17% | 1.10% |
| css_CSS2_syntax_at-charset-010_xht | POLLUTED | 0.17% | 1.10% |
| css_CSS2_syntax_at-charset-011_xht | POLLUTED | 0.17% | 1.10% |
| css_CSS2_syntax_at-charset-012_xht | POLLUTED | 0.17% | 1.10% |
| css_CSS2_syntax_at-charset-014_xht | POLLUTED | 0.17% | 1.10% |
| css_CSS2_syntax_at-charset-015_xht | POLLUTED | 0.17% | 1.10% |
| css_CSS2_syntax_at-charset-016_xht | POLLUTED | 0.17% | 1.10% |
| css_CSS2_syntax_at-charset-019_xht | POLLUTED | 0.17% | 1.10% |
| css_CSS2_syntax_at-charset-020_xht | POLLUTED | 0.17% | 1.10% |
| css_CSS2_syntax_at-charset-021_xht | POLLUTED | 0.17% | 1.10% |
| css_CSS2_syntax_at-charset-024_xht | POLLUTED | 0.17% | 1.10% |
| css_CSS2_syntax_at-charset-025_xht | POLLUTED | 0.17% | 1.10% |
| css_CSS2_syntax_at-charset-026_xht | POLLUTED | 0.17% | 1.10% |
| css_CSS2_syntax_at-charset-027_xht | POLLUTED | 0.17% | 1.10% |
| css_CSS2_syntax_at-charset-028_xht | POLLUTED | 0.17% | 1.10% |
| css_CSS2_syntax_at-charset-029_xht | POLLUTED | 0.00% | 1.10% |
| css_CSS2_syntax_at-charset-030_xht | POLLUTED | 0.00% | 1.10% |
| css_CSS2_syntax_at-charset-033_xht | self-pass | 0.00% | 0.80% |
| css_CSS2_syntax_at-charset-034_xht | self-pass | 0.00% | 0.80% |
| css_CSS2_syntax_at-charset-035_xht | self-pass | 0.00% | 0.80% |
| css_CSS2_syntax_at-charset-036_xht | self-pass | 0.00% | 0.80% |
| css_CSS2_syntax_at-charset-037_xht | self-pass | 0.00% | 0.80% |
| css_CSS2_syntax_at-charset-038_xht | self-pass | 0.00% | 0.80% |
| css_CSS2_syntax_at-charset-039_xht | self-pass | 0.00% | 0.90% |
| css_CSS2_syntax_at-charset-040_xht | POLLUTED | 0.00% | 1.10% |
| css_CSS2_syntax_at-charset-041_xht | POLLUTED | 0.00% | 1.10% |
| css_CSS2_syntax_at-charset-042_xht | POLLUTED | 0.17% | 1.10% |
| css_CSS2_syntax_at-charset-043_xht | POLLUTED | 0.17% | 1.10% |
| css_CSS2_syntax_at-charset-044_xht | POLLUTED | 0.00% | 1.10% |
| css_CSS2_syntax_at-charset-045_xht | POLLUTED | 0.17% | 1.10% |
| css_CSS2_syntax_at-charset-046_xht | POLLUTED | 0.00% | 1.10% |
| css_CSS2_syntax_at-charset-047_xht | POLLUTED | 0.00% | 1.10% |
| css_CSS2_syntax_at-charset-048_xht | POLLUTED | 0.00% | 1.10% |
| css_CSS2_syntax_at-charset-049_xht | self-pass | 0.00% | 0.80% |
| css_CSS2_syntax_at-charset-050_xht | self-pass | 0.00% | 0.80% |
| css_CSS2_syntax_at-charset-051_xht | self-pass | 0.00% | 0.80% |
| css_CSS2_syntax_at-charset-052_xht | self-pass | 0.00% | 0.80% |
| css_CSS2_syntax_at-charset-053_xht | self-pass | 0.08% | 0.80% |
| css_CSS2_syntax_at-charset-054_xht | self-pass | 0.00% | 0.80% |
| css_CSS2_syntax_at-charset-055_xht | self-pass | 0.00% | 0.80% |
| css_CSS2_syntax_at-charset-056_xht | self-pass | 0.00% | 0.80% |
| css_CSS2_syntax_at-charset-057_xht | self-pass | 0.00% | 0.80% |
| css_CSS2_syntax_at-charset-058_xht | self-pass | 0.00% | 0.80% |
| css_CSS2_syntax_at-charset-059_xht | self-pass | 0.00% | 0.80% |
| css_CSS2_syntax_at-charset-060_xht | POLLUTED | 0.17% | 1.10% |
| css_CSS2_syntax_at-charset-061_xht | self-pass | 0.00% | 0.80% |
| css_CSS2_syntax_at-charset-071_xht | self-fail | 3.25% | 0.69% |
| css_CSS2_syntax_at-charset-072_xht | self-fail | 3.25% | 0.69% |
| css_CSS2_syntax_at-charset-073_xht | self-fail | 3.25% | 0.69% |
| css_CSS2_syntax_at-charset-074_xht | self-fail | 3.25% | 0.69% |
| css_CSS2_syntax_at-charset-075_xht | self-fail | 3.25% | 0.69% |
| css_CSS2_syntax_at-charset-076_xht | self-fail | 3.25% | 0.69% |
| css_CSS2_syntax_at-charset-077_xht | self-fail | 3.25% | 0.69% |
| css_CSS2_syntax_at-charset-quotes-001_xht | self-pass | 0.00% | 0.30% |
| css_CSS2_syntax_at-charset-space-001_xht | self-pass | 0.00% | 0.30% |
| css_CSS2_syntax_at-charset-space-002_xht | self-pass | 0.00% | 0.30% |
| css_CSS2_syntax_at-charset-utf16-be-001_xht | self-pass | 0.00% | 0.30% |
| css_CSS2_syntax_at-charset-utf16-be-002_xht | self-pass | 0.18% | 0.31% |
| css_CSS2_syntax_at-charset-utf16-be-003_xht | self-pass | 0.18% | 0.31% |
| css_CSS2_syntax_at-charset-utf16-le-001_xht | self-pass | 0.00% | 0.30% |
| css_CSS2_syntax_at-charset-utf16-le-002_xht | self-pass | 0.18% | 0.31% |
| css_CSS2_syntax_at-charset-utf16-le-003_xht | self-pass | 0.18% | 0.31% |
| css_CSS2_syntax_at-keywords-000_xht | self-pass | 0.22% | 0.37% |
| css_CSS2_syntax_at-keywords-001_xht | self-pass | 0.00% | 0.37% |
| css_CSS2_syntax_at-keywords-002_xht | self-pass | 0.00% | 0.37% |
| css_CSS2_syntax_at-rule-001_xht | self-pass | 0.08% | 0.80% |
| css_CSS2_syntax_at-rule-002_xht | self-pass | 0.00% | 0.80% |
| css_CSS2_syntax_at-rule-003_xht | self-pass | 0.00% | 0.80% |
| css_CSS2_syntax_at-rule-004_xht | self-pass | 0.00% | 0.85% |
| css_CSS2_syntax_at-rule-005_xht | self-pass | 0.08% | 0.80% |
| css_CSS2_syntax_at-rule-006_xht | self-pass | 0.00% | 0.80% |
| css_CSS2_syntax_at-rule-007_xht | self-pass | 0.00% | 0.85% |
| css_CSS2_syntax_at-rule-008_xht | self-pass | 0.08% | 0.80% |
| css_CSS2_syntax_at-rule-009_xht | self-pass | 0.08% | 0.80% |
| css_CSS2_syntax_at-rule-010_xht | self-pass | 0.08% | 0.80% |
| css_CSS2_syntax_at-rule-011_xht | self-pass | 0.08% | 0.80% |
| css_CSS2_syntax_at-rule-012_xht | self-pass | 0.08% | 0.80% |
| css_CSS2_syntax_at-rule-013_xht | self-fail | 9.51% | 10.02% |
| css_CSS2_syntax_at-rules-000_xht | self-pass | 0.00% | 0.37% |
| css_CSS2_syntax_at-rules-001_xht | self-pass | 0.00% | 0.37% |
| css_CSS2_syntax_at-rules-002_xht | self-pass | 0.00% | 0.37% |
| css_CSS2_syntax_at-rules-003_xht | self-pass | 0.00% | 0.37% |
| css_CSS2_syntax_at-rules-004_xht | self-pass | 0.22% | 0.37% |
| css_CSS2_syntax_bad-selector-001_xht | self-pass | 0.50% | 0.85% |
| css_CSS2_syntax_blocks-001_xht | POLLUTED | 0.34% | 1.43% |
| css_CSS2_syntax_blocks-002_xht | self-pass | 0.00% | 0.80% |
| css_CSS2_syntax_blocks-003_xht | self-pass | 0.00% | 0.80% |
| css_CSS2_syntax_blocks-004_xht | self-pass | 0.08% | 0.85% |
| css_CSS2_syntax_blocks-005_xht | self-pass | 0.08% | 0.85% |
| css_CSS2_syntax_blocks-006_xht | self-pass | 0.08% | 0.85% |
| css_CSS2_syntax_blocks-and-strings-001_xht | self-pass | 0.08% | 0.80% |
| css_CSS2_syntax_case-sensitive-000_xht | self-fail | 3.09% | 3.10% |
| css_CSS2_syntax_case-sensitive-001_xht | self-fail | 3.09% | 3.10% |
| css_CSS2_syntax_case-sensitive-003_xht | self-fail | 2.07% | 2.95% |
| css_CSS2_syntax_case-sensitive-004_xht | self-fail | 1.22% | 3.43% |
| css_CSS2_syntax_case-sensitive-005_xht | self-pass | 0.03% | 0.53% |
| css_CSS2_syntax_case-sensitive-006_html | self-pass | 0.00% | 0.80% |
| css_CSS2_syntax_case-sensitive-007_xht | self-pass | 0.08% | 0.85% |
| css_CSS2_syntax_character-encoding-031_xht | self-fail | 3.20% | 0.52% |
| css_CSS2_syntax_character-encoding-032_xht | self-fail | 3.20% | 0.52% |
| css_CSS2_syntax_character-encoding-033_xht | self-fail | 3.20% | 0.52% |
| css_CSS2_syntax_character-encoding-034_xht | self-fail | 3.20% | 0.52% |
| css_CSS2_syntax_character-encoding-035_xht | self-fail | 3.20% | 0.52% |
| css_CSS2_syntax_character-encoding-036_xht | self-fail | 3.20% | 0.52% |
| css_CSS2_syntax_character-encoding-037_xht | self-fail | 3.20% | 0.52% |
| css_CSS2_syntax_character-encoding-041_xht | self-fail | 3.09% | 3.10% |
| css_CSS2_syntax_characters-0080-009F-001_xht | POLLUTED | 0.00% | 1.11% |
| css_CSS2_syntax_charset-attr-001_xht | self-pass | 0.18% | 0.30% |
| css_CSS2_syntax_colors-001_xht | self-pass | 0.00% | 0.80% |
| css_CSS2_syntax_colors-002_xht | self-pass | 0.00% | 0.85% |
| css_CSS2_syntax_colors-003_xht | self-pass | 0.00% | 0.85% |
| css_CSS2_syntax_colors-004_xht | self-pass | 0.08% | 0.85% |
| css_CSS2_syntax_colors-005_xht | self-pass | 0.00% | 0.80% |
| css_CSS2_syntax_colors-006_xht | self-fail | 3.36% | 9.29% |
| css_CSS2_syntax_comments-001_xht | self-pass | 0.08% | 0.80% |
| css_CSS2_syntax_comments-002_xht | self-pass | 0.00% | 0.80% |
| css_CSS2_syntax_comments-003_xht | self-pass | 0.00% | 0.80% |
| css_CSS2_syntax_comments-004_xht | self-pass | 0.00% | 0.80% |
| css_CSS2_syntax_comments-005_xht | self-pass | 0.00% | 0.80% |
| css_CSS2_syntax_comments-006_xht | self-pass | 0.08% | 0.80% |
| css_CSS2_syntax_comments-007_xht | self-pass | 0.00% | 0.80% |
| css_CSS2_syntax_comments-008_xht | self-pass | 0.08% | 0.80% |
| css_CSS2_syntax_comments-009_xht | self-pass | 0.00% | 0.80% |
| css_CSS2_syntax_content-type-000_xht | self-fail | 6.36% | 2.26% |
| css_CSS2_syntax_content-type-001_xht | self-fail | 6.36% | 7.83% |
| css_CSS2_syntax_core-syntax-001_xht | self-fail | 3.27% | 3.27% |
| css_CSS2_syntax_core-syntax-006_xht | self-fail | 3.40% | 3.56% |
| css_CSS2_syntax_core-syntax-007_xht | POLLUTED | 0.00% | 1.14% |
| css_CSS2_syntax_core-syntax-008_xht | self-pass | 0.21% | 0.37% |
